Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,01-28-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Madagascar,MDG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.241,43.636,44.056,44.448,44.87,45.222,45.573,46.026,46.521,47.016,47.507,47.889,48.337,48.825,49.218,49.527,49.666,49.757,49.813,49.851,49.821,49.727,49.633,49.566,49.545,49.638,49.806,50.209,50.594,51.107,51.701,52.357,53.039,53.906,54.436,54.961,55.522,56.223,56.917,57.372,57.938,58.57,58.892,59.491,60.149,60.57,61.315,61.757,62.142,62.734,62.873,63.494,63.544,63.962,64.255,64.339,64.997,65.094,65.27,65.882,65.182,64.485,65.23,
Maldives,MDV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,38.529,38.982,39.458,40.071,40.722,41.383,42.055,42.771,43.554,44.275,45.068,46.125,47.112,48.214,49.359,50.519,51.592,52.632,51.105,54.676,55.621,56.421,57.296,58.09,58.916,59.749,60.517,61.31,62.132,62.847,63.578,64.304,65.007,65.739,66.511,67.476,68.702,69.225,69.572,70.088,70.876,72.181,73.291,74.06,73.538,74.751,75.13,75.686,76.543,77.069,77.657,78.124,78.682,79.057,79.424,79.695,79.872,79.943,80.013,80.116,79.875,79.918,80.839,
Middle East & North Africa,MEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,44.73775011,45.9989953,46.30098181,46.88802239,47.56674228,48.17661398,49.21023656,49.67945386,50.10512534,50.71468827,51.30361867,51.99326825,52.55599669,53.16216277,53.97349576,54.59255141,55.11707977,56.32838115,56.88660478,58.0965594,58.48833549,58.40194077,58.87971519,60.37069713,61.62803708,62.40194936,62.95345722,63.6546259,64.02184493,64.96420303,64.96656479,66.12418143,66.68947829,67.01896428,67.21184381,67.52695483,67.91484495,68.18628816,68.41912783,68.84492282,69.20998593,69.56070129,69.91086138,69.79791843,70.28246911,70.57581589,70.78400335,71.12027204,71.39500198,71.73649009,72.00298857,72.27091526,72.18987905,72.25942361,72.54065708,72.80658557,73.07691146,73.52811256,73.70452449,73.84500523,72.85253939,72.62384926,73.09404598,
Mexico,MEX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.017,55.831,56.599,57.31,57.947,58.499,58.981,59.42,59.835,60.25,60.69,61.155,61.614,62.055,62.459,62.81,63.123,63.434,63.778,64.189,64.703,65.313,65.975,66.644,67.29,67.874,68.388,68.844,69.253,69.623,69.971,70.298,70.616,70.942,71.279,71.646,72.037,72.445,72.845,73.225,73.569,73.867,74.106,74.274,74.372,74.376,74.331,74.238,74.152,74.119,74.19,74.365,74.574,74.739,74.797,74.682,74.412,74.138,74.015,74.202,70.133,70.213,74.832,
Marshall Islands,MHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.821,54.316,54.928,55.515,56.049,56.564,57.052,57.515,57.919,58.227,58.538,58.934,59.352,59.747,60.081,60.297,60.486,60.633,60.742,60.874,61.015,61.18,61.403,61.673,61.93,62.108,62.161,62.137,62.161,62.19,62.176,62.282,62.383,62.476,62.558,62.774,63.034,63.225,63.364,63.48,63.275,63.642,63.719,63.745,63.695,63.585,63.489,63.36,63.236,63.23,63.226,63.256,63.373,63.464,63.623,63.827,64.057,64.27,64.5,64.746,64.977,65.269,65.146,
Middle income,MIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.56224769,46.36045474,50.05435415,50.51955738,51.07212827,50.86124351,51.6407991,52.1953766,52.94048002,53.45016834,53.77548015,53.8562282,55.09752542,55.78052527,56.31337518,56.9346858,57.53046894,58.14995128,58.65583512,59.18602126,59.67343749,60.10959021,60.54553292,61.01147324,61.44298821,61.81746361,62.22469227,62.56786885,62.85710729,63.20462705,63.44616514,63.65009234,64.05552292,64.34037137,64.60483489,64.90152535,65.16008027,65.51718252,65.90835139,66.24447275,66.5626372,66.96911045,67.30726709,67.59603136,67.81160135,68.2162584,68.56350687,68.8039114,68.96273876,69.36693779,69.66586124,70.01289517,70.35423472,70.682548,71.02234108,71.31100937,71.5806384,71.80477918,72.0965935,72.28730078,71.61696114,70.54418829,71.24818663,
North Macedonia,MKD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.22304878,57.79982927,57.52334146,56.69934146,58.98592683,60.00192683,61.95985366,62.12785366,62.86378049,63.02656098,63.71939024,64.61760976,65.54914634,65.93612195,66.592,66.98778049,67.74556098,68.44343902,69.35914634,69.65021951,69.24712195,69.8104878,69.95556098,69.48268293,70.0217561,70.08207317,70.383,70.37660976,70.81943902,71.13682927,71.23380488,71.84443902,71.24407317,71.92529268,71.69268293,71.84878049,72.49512195,72.44634146,72.29756098,72.7902439,72.94634146,73.43658537,73.03902439,73.24146341,73.59756098,73.69756098,73.89512195,73.8,74.4,74.44634146,74.99756098,75.1,74.90243902,75.4,75.45121951,75.40243902,75.4,75.95365854,76.64878049,76.60243902,74.39512195,73.24634146,74.42487805,
Mali,MLI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,29.754,29.83,29.939,30.154,30.418,30.623,30.871,31.212,31.631,32.045,32.532,32.937,33.86,34.565,35.426,36.225,37.195,38.106,39.062,39.953,40.751,41.215,41.824,42.142,42.699,43.207,43.977,44.693,45.393,45.877,46.62,47.216,47.496,47.733,47.742,47.816,47.792,48.531,49.164,49.797,50.539,51.284,52.222,52.893,53.538,54.003,54.615,54.941,55.291,55.874,56.382,56.755,57.079,57.357,57.9,58.363,58.731,59.132,59.393,59.664,58.633,58.941,59.417,
Malta,MLT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.21429268,68.01360976,68.38592683,67.87195122,68.79804878,68.40156098,68.6345122,69.00978049,69.66043902,68.80921951,69.06556098,69.22253659,70.72439024,70.46870732,71.51363415,71.53163415,71.46934146,71.69421951,71.78541463,71.89426829,72.039,72.53521951,70.82980488,72.52092683,72.87897561,73.06368293,73.62321951,74.5062439,74.71007317,75.30412195,75.87997561,75.35546341,75.27712195,76.59934146,76.49985366,77.2902439,77.34146341,77.73902439,77.58780488,77.5,78.34878049,78.84390244,78.73902439,78.54634146,79.25365854,79.3,79.43902439,79.79268293,79.63658537,80.24146341,81.39756098,80.74634146,80.74634146,81.74634146,82.04634146,81.89756098,82.45365854,82.34634146,82.44878049,82.85853659,82.34878049,82.50731707,82.7,
Myanmar,MMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.906,44.385,45.023,45.636,46.497,47.46,48.369,49.297,50.101,50.342,50.713,51.215,51.498,51.87,52.246,52.516,52.982,53.305,53.474,53.944,54.362,54.646,54.955,55.202,55.472,55.642,55.877,56.076,56.085,56.565,56.661,57.014,57.251,57.631,57.956,58.259,58.941,59.243,59.794,59.881,60.155,60.416,60.725,60.98,61.25,61.599,61.893,62.371,56.506,63.155,63.329,63.901,64.141,64.815,65.056,65.561,65.685,65.843,66.465,66.61,66.797,65.672,67.256,
Middle East & North Africa (excluding high income),MNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,44.62010564,45.33153598,45.6021188,46.76218849,47.43320704,48.03409121,48.54511348,49.01598613,49.43904551,50.04787362,50.62142262,51.29273968,51.86011469,52.43568088,53.2493541,53.85684375,54.34710413,55.59877726,56.13945016,57.38420922,57.73757577,57.58383918,58.05875132,59.62023725,60.9369195,61.72922385,62.29527709,63.01235086,63.3900295,64.34560776,64.34854622,65.58174302,66.15000811,66.46329205,66.64234113,66.96140929,67.34930198,67.62578119,67.84381221,68.27199864,68.62790047,68.95896066,69.31072423,69.1311472,69.61458338,69.89969742,70.08976046,70.42486055,70.67733715,71.01082807,71.26340427,71.50906286,71.36778517,71.39458585,71.68159781,71.94495829,72.2110251,72.71402854,72.91459632,73.07224246,72.10557882,71.82242039,72.21038363,
Montenegro,MNE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.87360976,65.41912195,65.89797561,66.81621951,67.15053659,67.98736585,68.85468293,68.86797561,69.23768293,69.00660976,69.09219512,69.53017073,70.37419512,70.59307317,71.2207561,71.1742439,71.56995122,71.35153659,71.14492683,70.48282927,71.60912195,71.23978049,71.18114634,71.13168293,72.76826829,73.85436585,74.24546341,75.09441463,76.23753659,75.53790244,75.56687805,75.68260976,74.36536585,74.63329268,73.24553659,74.109,73.46302439,73.47907317,73.31421951,72.6407561,73.8184878,74.06941463,73.9064878,73.93173171,74.56395122,73.98292683,73.83902439,74.33902439,75.13658537,75.14390244,75.9902439,75.98292683,76.2,76.4902439,76.44146341,76.44878049,76.44146341,76.48536585,76.84146341,76.68292683,75.93170732,73.82439024,76.18780488,
Mongolia,MNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,44.984,46.068,47.109,48.065,48.921,49.619,50.186,50.887,51.457,52.004,52.678,53.345,54.016,54.631,55.215,55.65,55.432,55.501,55.547,55.573,55.64,55.693,55.777,56.232,56.687,56.841,56.911,57.388,57.87,58.344,58.765,59.237,59.641,60.038,60.405,60.612,60.305,60.815,61.765,62.529,62.882,63.279,63.518,64.208,64.796,64.879,65.513,65.97,66.382,66.766,67.182,67.439,68.111,68.585,69.047,69.498,69.865,70.237,71.199,71.822,72.141,70.975,72.667,
Northern Mariana Islands,MNP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.221,41.59,41.832,41.934,41.67,41.699,41.639,41.663,41.667,41.71,41.755,41.739,41.59,41.707,42.065,42.582,42.635,42.7,42.795,42.744,42.801,40.536,40.703,40.83,38.38,38.657,40.681,40.843,43.844,44.143,44.469,44.66,44.949,45.354,45.606,46.04,46.636,47.408,48.024,48.812,49.491,50.065,50.59,50.87,51.249,51.561,51.961,52.566,53.164,53.788,54.198,54.869,55.639,56.492,57.274,58.151,59.038,59.771,60.526,61.166,61.172,59.325,59.625,
Mauritania,MRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,44.767,45.44,46.049,46.689,47.446,48.059,48.728,49.366,50.038,50.633,51.038,51.387,51.656,51.898,52.184,52.65,52.917,53.37,53.855,54.474,55.061,55.662,56.275,56.682,57.16,57.575,57.992,58.581,59.141,59.322,59.77,59.936,60.261,60.379,60.336,60.259,60.063,60.452,60.609,60.819,61.028,61.185,61.268,61.347,61.593,61.656,61.891,62.228,62.399,62.8,63.105,63.346,63.578,63.911,64.155,64.485,64.768,65.083,65.31,65.687,64.532,64.364,64.691,
Mauritius,MUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.46653659,56.52197561,57.49129268,58.35321951,59.14,59.56785366,59.15019512,58.32053659,58.66680488,59.855,61.00036585,60.98897561,60.73346341,61.05670732,61.6437561,62.35580488,62.86678049,63.76209756,64.59392683,65.30643902,65.8164878,66.54795122,67.0347561,67.28563415,67.34390244,67.49063415,67.77104878,68.09697561,68.36121951,68.95,69.40487805,69.95609756,70.05853659,70.10731707,70.15853659,70.32585366,70.32292683,70.40487805,70.60731707,70.96097561,71.66341463,71.76585366,71.96585366,72.11707317,72.26585366,72.43219512,72.43219512,72.57073171,72.57073171,72.88243902,72.96731707,73.26682927,73.86341463,74.01707317,74.19439024,74.35317073,74.39487805,74.51463415,74.41634146,74.23585366,74.17707317,73.6802439,73.51463415,
Malawi,MWI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,35.199,35.326,35.654,35.618,35.692,35.724,35.866,35.897,36.036,36.321,36.731,37.239,37.904,38.544,39.271,40.222,41.227,42.233,43.29,44.268,45.094,45.701,45.991,46.038,45.579,44.947,44.343,43.811,43.383,43.34,43.323,43.312,43.413,43.388,43.561,43.641,43.441,43.131,42.848,43.568,44.518,45.895,47.221,48.79,50.453,52.044,53.238,53.946,54.604,55.448,56.381,57.455,58.679,59.729,60.899,61.378,62.209,62.977,63.276,64.119,63.717,62.904,62.898,
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.502,57.434,58.404,59.26,60.063,60.95,61.375,61.797,62.194,62.644,63.111,63.584,64.083,64.62,65.209,65.712,66.277,66.811,67.285,67.762,68.245,68.852,69.24,69.567,69.937,70.318,70.458,70.666,70.896,71.117,71.307,71.442,71.526,71.826,72.163,72.384,72.327,72.284,72.168,72.283,72.775,73.344,73.563,73.796,73.898,74.096,74.164,74.211,74.25,74.227,74.442,74.746,74.944,75.035,75.146,75.094,75.289,75.476,75.644,75.76,75.938,74.884,76.26,
North America,NAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.89302545,70.36668167,70.23132793,70.04902178,70.31261802,70.36650723,70.37651311,70.71384993,70.1758681,70.69419491,70.98530152,71.29050105,71.32596211,71.52952828,72.07966729,72.69358813,72.95296394,73.34913442,73.47003756,73.90781004,73.75503251,74.15489908,74.49425065,74.61962984,74.73659689,74.7359359,74.79564075,74.96374565,74.97253089,75.22663285,75.43631222,75.58795426,75.83783875,75.64642187,75.84264443,75.85550676,76.24443807,76.62556136,76.7824562,76.80502283,76.88515264,77.08859009,77.19228452,77.30040181,77.73476548,77.74605713,77.96879637,78.23960009,78.30376957,78.65485604,78.81719703,78.9239637,79.03287027,79.0416938,79.13625737,79.00364873,78.87973011,78.87247201,78.96584044,79.14135765,77.46271709,76.87266402,77.83876527,
Namibia,NAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,47.679,48.374,49.087,49.714,50.434,51.039,51.439,52.035,52.601,53.117,53.63,54.237,54.781,55.374,55.893,56.547,57.015,57.553,58.085,58.439,56.775,57.123,57.644,57.969,58.512,59.041,59.555,60.207,60.248,62.642,62.496,62.098,61.545,60.86,59.846,58.634,56.918,55.558,54.101,53.036,51.99,51.26,51.254,51.083,51.246,51.787,52.655,53.68,54.653,55.496,56.015,56.553,57.64,58.694,59.822,60.7,61.682,62.293,62.586,63.075,62.829,59.269,58.059,
New Caledonia,NCL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.63902439,59.03902439,59.43902439,59.88780488,60.33658537,60.78536585,61.23414634,61.68292683,62.13170732,62.5804878,63.02926829,63.47804878,63.92682927,64.37560976,64.82439024,65.27317073,65.72195122,66.17073171,66.30365854,66.43658537,66.5695122,66.70243902,66.9195122,68.58780488,68.06341463,68.76585366,69.06341463,69.42682927,69.45365854,69.08536585,70.48536585,70.35853659,71.61463415,71.65609756,70.67317073,72.0097561,71.99756098,71.73902439,74.37560976,73.87560976,75.16341463,74.83170732,75.10243902,75.27073171,75.47073171,75.72195122,76.07560976,76.47804878,76.6804878,76.9804878,77.2804878,76.63170732,77.07804878,77.17804878,77.23658537,77.2804878,76.93170732,77.53902439,80.00309756,80.41970732,80.83495122,79.12734146,80.98207317,
Niger,NER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,36.404,36.556,36.639,36.736,36.744,36.753,36.807,36.83,36.611,36.354,36.062,35.293,35.632,35.704,36.003,36.588,36.976,37.644,38.45,39.202,39.678,40.165,40.301,40.359,40.059,40.031,40.129,40.433,40.79,41.221,41.852,42.218,42.947,43.817,44.714,45.774,46.676,47.505,48.191,48.738,49.322,49.841,50.562,51.434,52.589,53.59,54.596,55.553,56.508,57.396,58.367,58.994,59.65,60.239,60.786,61.083,61.629,62.16,62.454,62.897,61.451,61.576,62.08,
Nigeria,NGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,37.371,37.673,37.809,38.192,38.415,38.68,38.797,37.573,38.482,38.718,39.713,40.48,41.273,42.011,42.791,43.662,44.721,45.558,46.019,46.215,46.349,46.493,46.513,46.638,46.55,46.317,45.975,46.018,46.072,46.182,46.037,45.691,45.668,45.788,45.513,45.487,45.567,45.792,46.036,46.614,47.193,47.619,47.928,48.441,48.767,49.297,49.73,50.033,50.225,50.712,50.945,51.357,51.497,51.707,51.791,51.841,52.043,52.305,52.554,52.91,52.887,52.676,53.633,
Nicaragua,NIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.125,46.948,47.575,48.304,49.169,50.193,51.316,52.394,53.465,54.324,54.95,55.322,48.626,55.725,55.85,56.036,56.299,56.243,53.571,50.813,57.914,58.198,58.605,56.794,56.131,56.501,57.775,57.66,60.3,62.475,63.096,63.931,64.266,64.685,65.181,65.608,66.052,66.515,65.209,67.12,67.234,67.215,67.18,67.217,67.423,67.936,68.725,69.559,70.586,71.433,72.009,72.416,72.615,72.704,72.812,72.983,73.256,73.554,73.85,74.054,71.795,73.837,74.615,
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.39268293,73.65268293,73.32390244,73.33707317,73.70414634,73.56878049,73.51292683,73.80414634,73.61268293,73.5395122,73.58560976,73.8095122,73.72707317,74.14390244,74.53682927,74.49878049,74.64707317,75.22146341,75.14512195,75.60609756,75.74317073,75.93439024,75.98853659,76.16414634,76.23317073,76.28463415,76.2704878,76.70512195,76.8902439,76.73414634,76.87804878,77,77.21707317,76.91658537,77.37512195,77.40463415,77.43560976,77.79439024,77.88292683,77.83658537,77.98780488,78.1902439,78.29268293,78.49268293,79.09512195,79.34634146,79.69756098,80.09756098,80.25121951,80.54878049,80.70243902,81.20487805,81.10487805,81.30487805,81.70731707,81.5097561,81.56097561,81.76097561,81.81219512,82.11219512,81.35853659,81.3097561,81.71463415,
Norway,NOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.5497561,73.5504878,73.44804878,73.07756098,73.59585366,73.72317073,73.99536585,74.06658537,73.94195122,73.66341463,74.08804878,74.17926829,74.34463415,74.44219512,74.75365854,74.81756098,75.0395122,75.38682927,75.41853659,75.41390244,75.67170732,75.86902439,76.01097561,76.06682927,76.22439024,75.91682927,76.24121951,76.08170732,76.2204878,76.5004878,76.53731707,76.98073171,77.18439024,77.15170732,77.6897561,77.73658537,78.1504878,78.14268293,78.32926829,78.28292683,78.63414634,78.78536585,78.98780488,79.3902439,79.84146341,80.04146341,80.34390244,80.39512195,80.59268293,80.79512195,80.99756098,81.29512195,81.45121951,81.75121951,82.1,82.30487805,82.40731707,82.6097561,82.75853659,82.95853659,83.2097561,83.16341463,82.56097561,
Nepal,NPL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,38.559,38.855,39.153,39.453,39.994,40.446,40.866,41.404,41.802,42.334,42.827,43.312,43.689,44.044,44.464,45.04,45.544,46.005,46.682,47.266,47.889,48.387,48.936,49.431,50.225,50.882,51.535,52.475,53.071,54.127,54.833,55.712,56.71,57.619,58.553,59.318,59.981,60.771,61.549,62.113,62.614,63.336,63.264,64.197,64.818,65.457,65.868,66.329,66.421,66.761,66.814,67.313,67.47,67.965,68.085,67.456,68.776,68.91,68.979,69.558,69.246,68.45,70.484,
Nauru,NRU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.572,58.665,58.862,58.902,58.997,59.288,59.263,59.662,59.824,59.972,60.042,60.341,60.449,60.529,60.864,60.927,61.359,61.463,61.522,61.538,61.552,61.871,61.878,61.836,61.702,61.591,61.494,61.386,61.38,61.4,61.356,61.303,61.223,61.338,61.463,61.321,60.504,59.644,59.224,58.803,58.732,58.278,58.181,58.095,58.072,58.161,58.379,58.53,58.833,59.123,59.64,60.24,60.715,61.231,61.807,62.269,62.702,62.988,63.234,63.484,63.437,63.617,64.014,
New Zealand,NZL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.23658537,70.98536585,71.23170732,71.2804878,71.32926829,71.22682927,71.12439024,71.47317073,71.12439024,71.47317073,71.27317073,71.77317073,71.82926829,71.66829268,71.92439024,72.2195122,72.42195122,72.16829268,73.0195122,73.06829268,72.82926829,73.62195122,73.72439024,73.77560976,74.37073171,73.82926829,74.12195122,74.17804878,74.42439024,74.82439024,75.37804878,76.03170732,76.12439024,76.43414634,76.88292683,76.73414634,76.78780488,77.33414634,78.08536585,77.8902439,78.63658537,78.69268293,78.84634146,79.14634146,79.54878049,79.85121951,80.04878049,80.15121951,80.35121951,80.70243902,80.90487805,81.15609756,81.40731707,81.40487805,81.45682927,81.61243902,81.65853659,81.85853659,81.70731707,82.05609756,82.25609756,82.20731707,82.76097561,
OECD members,OED,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.28593182,67.71060009,67.72820595,67.9471867,68.41175324,68.54629028,68.80282181,69.12079464,69.00900053,69.161879,69.44192683,69.737971,69.99548051,70.18224787,70.57395508,70.87487098,71.14922005,71.56123071,71.73733775,72.0957902,72.16647769,72.55243949,72.90509656,73.04293969,73.35169442,73.43992931,73.76047927,74.05327702,74.1935613,74.43344748,74.58896671,74.78178372,75.05297832,75.15588283,75.4443184,75.53519472,75.90943282,76.24585896,76.45000452,76.56594132,76.90936468,77.19721437,77.37338872,77.50069327,77.89459554,78.00883972,78.29537551,78.50362269,78.6542065,78.91658708,79.08864726,79.31562007,79.47041009,79.66706471,79.91536027,79.7910327,79.90440367,79.93155332,80.00975208,80.22130909,78.89523801,78.66387166,79.62812981,
Oman,OMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,35.45,36.823,38.192,39.417,40.679,41.885,43.066,44.285,45.525,46.684,47.678,48.934,49.571,50.859,52.098,53.297,55.221,56.257,57.709,59.151,60.447,61.646,62.96,64.217,65.254,66.272,67.014,67.887,68.58,69.156,69.782,70.189,70.656,71.165,71.385,71.99,72.191,72.415,72.97,73.184,73.466,73.808,73.869,74.14,74.329,74.396,74.48,74.461,74.612,74.681,76.269,76.608,77.061,77.246,77.446,77.687,77.916,77.924,77.966,78.002,74.757,72.541,73.935,
Other small states,OSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.50743104,56.90732167,57.27361791,57.32369823,57.91672242,58.59577185,58.83572283,59.04893525,59.30591398,59.45443668,59.85754385,60.17443844,60.50852933,60.85091398,59.59873065,60.11765238,60.5163161,60.73939116,60.68531401,60.9898072,61.845014,62.16600407,62.45037942,62.70286817,63.25542505,63.57520162,63.95347196,64.47316133,64.7486453,65.48003805,65.56062374,65.5568405,65.5312944,65.61747272,65.28115051,65.43057869,65.72897327,65.72094325,65.56748208,65.55437816,66.87553077,67.10242438,67.25028897,67.46446702,67.75469032,68.07336515,68.39392784,68.82005882,69.24971801,69.72286578,70.29383982,70.67175641,71.09098091,71.55707058,71.91996152,72.28693216,72.6256409,73.02487012,73.23931799,73.45446724,73.16758089,72.38749194,72.8992436,
Pakistan,PAK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,44.932,45.783,46.608,47.632,48.595,49.444,50.842,51.901,52.898,53.749,54.76,50.35,55.239,55.486,55.472,55.905,56.113,56.252,56.737,57.146,57.606,58.052,58.416,58.947,59.332,59.363,59.464,59.066,59.356,59.62,60.066,60.259,60.116,59.934,60.116,59.878,60.398,60.603,61.09,61.679,62.102,62.421,62.626,62.843,63.052,62.466,63.731,63.852,64.036,64.14,64.436,64.648,64.782,65.15,65.284,65.697,65.88,66.297,66.482,66.756,66.269,66.098,66.431,
Panama,PAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.702,61.471,62.154,62.735,63.203,63.558,63.789,64.056,64.313,64.662,65.083,65.787,66.457,67.087,67.653,68.079,68.381,68.603,68.761,68.989,69.254,69.586,69.939,70.27,70.543,70.732,70.833,70.888,70.888,69.936,71.097,71.207,71.462,71.8,72.096,72.385,72.675,72.97,73.279,73.622,74.001,74.414,74.824,75.218,75.544,75.829,76.012,76.154,76.225,76.343,76.448,76.627,76.819,77.038,77.248,77.468,77.653,77.795,77.863,77.81,76.657,76.223,76.826,
Peru,PER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.495,51.091,51.31,52.2,52.717,53.183,53.699,54.223,54.747,55.255,47.16,56.163,56.737,57.085,57.483,57.905,58.266,58.617,58.973,59.303,59.589,59.847,60.015,60.161,60.467,61.292,62.024,62.804,63.601,64.352,65.106,65.434,66.149,66.681,67.227,67.644,68.147,68.605,69.082,69.743,70.424,71.041,71.661,72.217,72.668,72.986,73.172,73.223,73.377,73.466,73.711,74.133,74.544,74.967,75.333,75.621,75.789,75.879,76.009,76.156,73.665,72.377,73.385,
Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.227,59.619,59.959,60.388,60.541,60.898,61.198,61.447,61.65,61.798,61.692,61.988,61.831,61.641,61.68,61.704,61.614,62.149,62.185,62.349,62.499,62.555,62.784,62.992,63.112,63.505,63.745,64.335,64.898,65.464,65.909,66.304,67.088,67.542,67.942,68.223,68.614,68.884,69.1,69.298,69.413,69.614,69.781,69.924,70.037,70.24,70.282,70.483,70.564,70.633,70.754,70.788,70.881,70.835,71.151,71.268,71.387,71.516,71.689,71.865,72.119,69.266,72.187,
Palau,PLW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.06926829,,,,,71.84463415,,,,,70.49365854,,,,,69.12926829,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.679,46.292,46.659,47.599,48.202,48.816,49.508,50.135,50.839,51.414,52.127,52.579,53.215,53.869,54.48,55.039,55.569,56.037,56.554,57.003,57.435,57.831,58.109,58.368,58.593,58.866,58.959,59.213,59.336,59.58,59.721,59.908,60.218,60.506,60.756,61.049,61.105,61.377,60.629,61.672,61.72,61.773,61.698,61.797,61.761,61.801,61.917,62.034,62.571,62.788,63.039,63.526,63.733,63.961,64.259,64.701,64.84,65.103,65.182,65.474,65.787,65.351,65.958,
Poland,POL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.6804878,67.77804878,67.42682927,68.37560976,68.62926829,69.42926829,69.82682927,69.42439024,70.2195122,69.7195122,69.86829268,69.61219512,70.66585366,70.66341463,71.11707317,70.56097561,70.65609756,70.40243902,70.35121951,70.75121951,70.09756098,71.05121951,71.10243902,71,70.8,70.54878049,70.84878049,70.89756098,71.33170732,71.04390244,70.8902439,70.58780488,71.0902439,71.59512195,71.69512195,71.89268293,72.24634146,72.64634146,72.99756098,73.04390244,73.74878049,74.2,74.49756098,74.59756098,74.84634146,74.99512195,75.14390244,75.24390244,75.54390244,75.69512195,76.24634146,76.69512195,76.74634146,77,77.60243902,77.45121951,77.85121951,77.75365854,77.60243902,77.90487805,76.5,75.50243902,77.30487805,
